metric,variant,x,mean,sem,n_seeds
episode/collective_reward_mean,IPPO,14253.51170568562,2.5901243017822786,0.11334697254114454,3
episode/collective_reward_mean,IPPO,14303.277591973245,2.502499289356249,0.07318744074023995,3
episode/collective_reward_mean,IPPO,14353.04347826087,2.53462841419346,0.07274419410243801,3
episode/collective_reward_mean,IPPO,14402.809364548495,2.6929672603332446,0.11043811395424555,3
episode/collective_reward_mean,IPPO,14452.575250836122,2.7800619392545727,0.12267241698014746,3
episode/collective_reward_mean,IPPO,14502.341137123747,2.824410117844829,0.13287327613538247,3
episode/collective_reward_mean,IPPO,14552.107023411372,2.8411746102832622,0.15176697402957542,3
episode/collective_reward_mean,IPPO,14601.872909698997,2.8404244874631566,0.1690732445354703,3
episode/collective_reward_mean,IPPO,14651.638795986622,2.831729865276111,0.16152217701508284,3
episode/collective_reward_mean,IPPO,14701.404682274248,2.8182685434688994,0.1390082889662175,3
episode/collective_reward_mean,IPPO,14751.170568561874,2.831983941020025,0.13236293382463352,3
episode/collective_reward_mean,IPPO,14800.9364548495,2.878418450825318,0.16628876136482496,3
episode/collective_reward_mean,IPPO,14850.702341137125,2.865966024044057,0.1978753066868073,3
episode/collective_reward_mean,IPPO,14900.46822742475,2.8181814353108634,0.22863616833022182,3
episode/collective_reward_mean,IPPO,14950.234113712375,2.7761995523793828,0.23109917488410467,3
episode/collective_reward_mean,IPPO,15000.0,2.755143064760963,0.2105375578223577,3
episode/collective_reward_mean,MAPPO,120.0,0.17465833333333333,0.02710987033249043,3
episode/collective_reward_mean,MAPPO,169.76588628762542,0.2213366610925306,0.014562965179051927,3
episode/collective_reward_mean,MAPPO,219.53177257525084,0.2822789420289855,0.005054280199301866,3
episode/collective_reward_mean,MAPPO,269.29765886287623,0.3305061166109253,0.015810241229546624,3
episode/collective_reward_mean,MAPPO,319.0635451505017,0.3711042273801561,0.03757413477558091,3
episode/collective_reward_mean,MAPPO,368.82943143812713,0.42858950409810487,0.029054080289015648,3
episode/collective_reward_mean,MAPPO,418.5953177257525,0.48146716213927915,0.02122517866370154,3
episode/collective_reward_mean,MAPPO,468.3612040133779,0.5061822965403494,0.026666517232606445,3
episode/collective_reward_mean,MAPPO,518.1270903010034,0.5139999167573571,0.03197893868780129,3
episode/collective_reward_mean,MAPPO,567.8929765886288,0.5775006078024633,0.039908977362306405,3
