metric,variant,x,mean,sem,n_seeds
episode/collective_reward_mean,IPPO,11864.7491638796,6.092019028319657,0.06614219319115576,3
episode/collective_reward_mean,IPPO,11914.515050167225,6.096195984067232,0.07982727981450295,3
episode/collective_reward_mean,IPPO,11964.28093645485,6.115507707497194,0.10753974830496422,3
episode/collective_reward_mean,IPPO,12014.046822742475,6.132612339102553,0.14368134166710247,3
episode/collective_reward_mean,IPPO,12063.8127090301,6.11664987837792,0.15018861469459371,3
episode/collective_reward_mean,IPPO,12113.578595317726,6.080847162255291,0.13723060940634957,3
episode/collective_reward_mean,IPPO,12163.344481605352,6.052158286204903,0.12321888913383716,3
episode/collective_reward_mean,IPPO,12213.110367892978,6.03419496057467,0.11620335871826343,3
episode/collective_reward_mean,IPPO,12262.876254180603,6.032843453490844,0.1327981793023536,3
episode/collective_reward_mean,IPPO,12312.642140468228,6.041459037534864,0.1657444070623635,3
episode/collective_reward_mean,IPPO,12362.408026755853,6.073249564103972,0.15090596226590305,3
episode/collective_reward_mean,IPPO,12412.173913043478,6.114110511409243,0.10373593450079985,3
episode/collective_reward_mean,IPPO,12461.939799331105,6.136272876893855,0.05452199149117208,3
episode/collective_reward_mean,IPPO,12511.70568561873,6.1472160932860715,0.02698536675961305,3
episode/collective_reward_mean,IPPO,12561.471571906355,6.138380402905867,0.025853994726879884,3
episode/collective_reward_mean,IPPO,12611.23745819398,6.116665789123676,0.012726054421223803,3
episode/collective_reward_mean,IPPO,12661.003344481605,6.092702349728387,0.018375314101996176,3
episode/collective_reward_mean,IPPO,12710.76923076923,6.067389614965236,0.02811369540723173,3
episode/collective_reward_mean,IPPO,12760.535117056857,6.100466026504226,0.03228671141059642,3
episode/collective_reward_mean,IPPO,12810.301003344483,6.162127958526096,0.060565753975014965,3
episode/collective_reward_mean,IPPO,12860.066889632108,6.164590357427065,0.04250543876055199,3
episode/collective_reward_mean,IPPO,12909.832775919733,6.131533036455495,0.025729716488436423,3
episode/collective_reward_mean,IPPO,12959.598662207358,6.103351248852117,0.023772522381903076,3
episode/collective_reward_mean,IPPO,13009.364548494985,6.085513231659839,0.04031318454913944,3
episode/collective_reward_mean,IPPO,13059.13043478261,6.076878470396868,0.06131792340584072,3
episode/collective_reward_mean,IPPO,13108.896321070235,6.073765662691485,0.07988279471872474,3
episode/collective_reward_mean,IPPO,13158.66220735786,6.081625439978325,0.11184506536916088,3
episode/collective_reward_mean,IPPO,13208.428093645485,6.091566323072836,0.14824481516145843,3
episode/collective_reward_mean,IPPO,13258.19397993311,6.069883138325307,0.17136181939936007,3
episode/collective_reward_mean,IPPO,13307.959866220737,6.029225512872553,0.1878757047830157,3
episode/collective_reward_mean,IPPO,13357.725752508362,6.006080101480499,0.17436502740426943,3
episode/collective_reward_mean,IPPO,13407.491638795987,6.006404002917286,0.14206464210888886,3
episode/collective_reward_mean,IPPO,13457.257525083613,6.041911387257618,0.12749290076313996,3
